condition_name,condition_type,market_name,collision_policy,seed,steps,n_agents,n_arms,threshold,threshold_ratio,halt_duration,halted_reward,transparent,total_reward,avg_global_reward,avg_reward_per_agent_per_step,reward_volatility,total_collisions,avg_collisions_per_step,total_halted_choices,total_triggers,market_wide_halt_steps,avg_available_arms,gini_total_rewards,agent_0_reward,agent_0_name,agent_1_reward,agent_1_name,agent_2_reward,agent_2_name,agent_3_reward,agent_3_name,agent_4_reward,agent_4_name,agent_5_reward,agent_5_name,agent_6_reward,agent_6_name,agent_7_reward,agent_7_name,agent_8_reward,agent_8_name,agent_9_reward,agent_9_name
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,5,10000,5,10,3,0.6,10,0.0,False,78865.36742317065,7.886536742317065,1.577307348463413,3.483447247954151,4630,0.463,507,71,0,9.929,0.07163984008831314,11238.286144336706,RandomAgent_1,16395.97842586442,EpsilonGreedyAgent_1,16269.524025255563,UCB_BaselineAgent_1,17909.27326296999,RiskAverseEpsilonGreedyAgent_1,17052.30556474398,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,6,10000,5,10,3,0.6,10,0.0,False,72318.64087654387,7.231864087654387,1.4463728175308774,2.640515188555735,4615,0.4615,659,94,0,9.906,0.11025275509622245,11655.695306154694,RandomAgent_1,17771.84252128552,EpsilonGreedyAgent_1,18143.679355966757,UCB_BaselineAgent_1,11235.091211715584,RiskAverseEpsilonGreedyAgent_1,13512.332481421308,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,7,10000,5,10,3,0.6,10,0.0,False,76213.81573908802,7.621381573908803,1.5242763147817604,3.0658522649210753,4672,0.4672,669,82,0,9.918,0.08704675872974987,11385.248021341777,RandomAgent_1,16174.347043614494,EpsilonGreedyAgent_1,18311.665983507653,UCB_BaselineAgent_1,13804.988269335403,RiskAverseEpsilonGreedyAgent_1,16537.566421288688,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,8,10000,5,10,3,0.6,10,0.0,False,72159.88417362931,7.215988417362931,1.4431976834725861,2.6154083524357055,4615,0.4615,699,98,0,9.902,0.11002400842531834,11531.62227639979,RandomAgent_1,17945.141500362013,EpsilonGreedyAgent_1,17884.86652471306,UCB_BaselineAgent_1,11197.6139941569,RiskAverseEpsilonGreedyAgent_1,13600.63987799754,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,9,10000,5,10,3,0.6,10,0.0,False,75181.59857936099,7.518159857936099,1.5036319715872197,3.09313136051855,4651,0.4651,710,92,0,9.908,0.08223473995862896,11487.920272668764,RandomAgent_1,16028.024345654163,EpsilonGreedyAgent_1,18064.599414060016,UCB_BaselineAgent_1,13725.034606317207,RiskAverseEpsilonGreedyAgent_1,15876.01994066083,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,10,10000,5,10,3,0.6,10,0.0,False,74102.96136752823,7.410296136752823,1.4820592273505646,2.716707945484847,4790,0.479,810,108,0,9.892,0.09217789013090294,11579.10189626052,RandomAgent_1,17862.452643583198,EpsilonGreedyAgent_1,17809.896108409583,UCB_BaselineAgent_1,13299.96102477853,RiskAverseEpsilonGreedyAgent_1,13551.549694496398,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,11,10000,5,10,3,0.6,10,0.0,False,76093.21664365563,7.609321664365563,1.5218643328731125,3.105005943551257,4630,0.463,759,104,0,9.8969,0.08905128641717641,11432.888469905689,RandomAgent_1,15975.98498106706,EpsilonGreedyAgent_1,18302.40512071104,UCB_BaselineAgent_1,13590.23714961822,RiskAverseEpsilonGreedyAgent_1,16791.700922353615,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,12,10000,5,10,3,0.6,10,0.0,False,76306.6001787868,7.63066001787868,1.526132003575736,3.0952429719284056,4636,0.4636,759,99,0,9.901,0.08874166441039821,11349.62469127607,RandomAgent_1,16227.833102700846,EpsilonGreedyAgent_1,17830.86451127189,UCB_BaselineAgent_1,13465.910375059426,RiskAverseEpsilonGreedyAgent_1,17432.367498478572,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,13,10000,5,10,3,0.6,10,0.0,False,73923.35418098838,7.392335418098837,1.4784670836197675,3.0308974326770235,4567,0.4567,698,93,0,9.907,0.10214929192635447,11784.947564126094,RandomAgent_1,16419.22735028721,EpsilonGreedyAgent_1,18087.982219747886,UCB_BaselineAgent_1,11048.05606872473,RiskAverseEpsilonGreedyAgent_1,16583.14097810246,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,14,10000,5,10,3,0.6,10,0.0,False,72679.99528081279,7.267999528081279,1.4535999056162556,2.653151159576518,4644,0.4644,749,102,0,9.898,0.10797846215428386,11939.816029082916,RandomAgent_1,17886.039436577237,EpsilonGreedyAgent_1,18029.30915518019,UCB_BaselineAgent_1,11192.578209173891,RiskAverseEpsilonGreedyAgent_1,13632.25245079855,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,15,10000,5,10,3,0.6,10,0.0,False,76630.93693758515,7.6630936937585155,1.532618738751703,3.1026466877686745,4654,0.4654,674,98,0,9.902,0.09239553933070122,11303.807547727274,RandomAgent_1,16115.906136295014,EpsilonGreedyAgent_1,18090.245852789605,UCB_BaselineAgent_1,17624.496330030703,RiskAverseEpsilonGreedyAgent_1,13496.481070742551,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,16,10000,5,10,3,0.6,10,0.0,False,73408.8879325394,7.3408887932539395,1.4681777586507878,2.694454513231362,4753,0.4753,862,115,0,9.885,0.09337075651288251,11388.268865684726,RandomAgent_1,17527.0175740043,EpsilonGreedyAgent_1,17765.23310022147,UCB_BaselineAgent_1,13583.030852127647,RiskAverseEpsilonGreedyAgent_1,13145.337540501247,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,17,10000,5,10,3,0.6,10,0.0,False,76287.22987963009,7.628722987963009,1.5257445975926018,3.0696024376131263,4633,0.4633,822,110,0,9.89,0.08186596653755718,11384.295241611939,RandomAgent_1,17423.383322538204,EpsilonGreedyAgent_1,16429.30477891484,UCB_BaselineAgent_1,13757.551588497916,RiskAverseEpsilonGreedyAgent_1,17292.69494806719,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,18,10000,5,10,3,0.6,10,0.0,False,76567.39780365789,7.656739780365789,1.5313479560731578,3.102246568736255,4513,0.4513,590,81,0,9.919,0.09620068891557554,11308.266447163747,RandomAgent_1,15806.517230238278,EpsilonGreedyAgent_1,18422.505856040993,UCB_BaselineAgent_1,17608.110247711214,RiskAverseEpsilonGreedyAgent_1,13421.998022503656,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,19,10000,5,10,3,0.6,10,0.0,False,75697.68272094638,7.569768272094638,1.5139536544189276,3.0909359839509447,4739,0.4739,626,87,0,9.913,0.08361085119070988,11332.556351177547,RandomAgent_1,17782.03773273175,EpsilonGreedyAgent_1,16574.642009804,UCB_BaselineAgent_1,13650.735559255872,RiskAverseEpsilonGreedyAgent_1,16357.711067977218,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,20,10000,5,10,3,0.6,10,0.0,False,77609.76734176066,7.760976734176066,1.5521953468352132,3.1245772578189204,4603,0.4603,566,70,0,9.93,0.09168992730630499,11466.566612854274,RandomAgent_1,16110.176667507494,EpsilonGreedyAgent_1,18310.255301485573,UCB_BaselineAgent_1,13810.030661306373,RiskAverseEpsilonGreedyAgent_1,17912.738098606947,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,21,10000,5,10,3,0.6,10,0.0,False,77052.80320229815,7.705280320229815,1.541056064045963,3.1655748699632595,4700,0.47,653,104,0,9.896,0.09821642045346057,11224.962471236076,RandomAgent_1,16184.863390607503,EpsilonGreedyAgent_1,18337.429090372105,UCB_BaselineAgent_1,18000.120651448527,RiskAverseEpsilonGreedyAgent_1,13305.427598633945,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,22,10000,5,10,3,0.6,10,0.0,False,76162.49661236645,7.616249661236645,1.523249932247329,3.0933041486738793,4656,0.4656,698,86,0,9.914,0.08889907464908631,11385.911540933901,RandomAgent_1,16001.90199008163,EpsilonGreedyAgent_1,18243.021066639492,UCB_BaselineAgent_1,13659.471193306894,RiskAverseEpsilonGreedyAgent_1,16872.190821404536,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,23,10000,5,10,3,0.6,10,0.0,False,75075.834889953,7.5075834889953,1.50151669779906,2.671904175074217,4625,0.4625,533,76,0,9.924,0.09350427641057601,11788.312901120931,RandomAgent_1,17965.537181396314,EpsilonGreedyAgent_1,18241.75450312337,UCB_BaselineAgent_1,13757.588962173528,RiskAverseEpsilonGreedyAgent_1,13322.641342138855,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,24,10000,5,10,3,0.6,10,0.0,False,72097.7231022474,7.20977231022474,1.441954462044948,2.7261543435247004,4705,0.4705,790,104,0,9.896,0.09976371717140387,11786.452091107418,RandomAgent_1,17666.494415945137,EpsilonGreedyAgent_1,17387.537269614706,UCB_BaselineAgent_1,11476.115934855308,RiskAverseEpsilonGreedyAgent_1,13781.123390724835,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,25,10000,5,10,3,0.6,10,0.0,False,76870.79937622686,7.687079937622686,1.5374159875245372,3.1164376422249296,4639,0.4639,657,76,0,9.924,0.08426124147593095,11503.352779939087,RandomAgent_1,16325.918635111942,EpsilonGreedyAgent_1,17912.622338744382,UCB_BaselineAgent_1,13877.186134160916,RiskAverseEpsilonGreedyAgent_1,17251.719488270533,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,26,10000,5,10,3,0.6,10,0.0,False,72834.52081513032,7.283452081513032,1.4566904163026064,3.0260220357632863,4707,0.4707,744,115,0,9.885,0.09635072957193702,11543.716847523418,RandomAgent_1,17614.27897999744,EpsilonGreedyAgent_1,16173.844280672934,UCB_BaselineAgent_1,11214.457924335793,RiskAverseEpsilonGreedyAgent_1,16288.222782600735,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,27,10000,5,10,3,0.6,10,0.0,False,76553.9880642301,7.65539880642301,1.5310797612846019,3.090407490898193,4595,0.4595,617,85,0,9.9162,0.08836948904669373,11563.927564317024,RandomAgent_1,16325.6833941851,EpsilonGreedyAgent_1,18238.924214071092,UCB_BaselineAgent_1,13431.42708342913,RiskAverseEpsilonGreedyAgent_1,16994.025808227747,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,28,10000,5,10,3,0.6,10,0.0,False,76432.52246039404,7.643252246039404,1.528650449207881,3.1499867641543666,4603,0.4603,605,70,0,9.93,0.08342739681013489,11574.431114500218,RandomAgent_1,17866.222151086728,EpsilonGreedyAgent_1,16340.026931051349,UCB_BaselineAgent_1,13647.004192835799,RiskAverseEpsilonGreedyAgent_1,17004.838070919945,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_opaque_ratio06_halt10,circuit_breaker,low_congestion,linear_share,29,10000,5,10,3,0.6,10,0.0,False,76979.9252261443,7.69799252261443,1.5395985045228862,3.127718178714857,4626,0.4626,532,78,0,9.922,0.0889138894354009,11301.770300739441,RandomAgent_1,16464.797020720835,EpsilonGreedyAgent_1,18173.667502423545,UCB_BaselineAgent_1,13836.01170243581,RiskAverseEpsilonGreedyAgent_1,17203.67869982467,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,0,10000,5,10,3,0.6,10,0.0,True,14916.497210699205,1.4916497210699204,0.29832994421398407,1.197510217334223,10001,1.0001,0,10000,0,0.0045,0.0005064131445871034,2990.4391450666094,RandomAgent_1,2981.687102796451,EpsilonGreedyAgent_1,2981.687102796451,UCB_BaselineAgent_1,2980.9967572432415,RiskAverseEpsilonGreedyAgent_1,2981.687102796451,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,1,10000,5,10,3,0.6,10,0.0,True,15009.263927862034,1.5009263927862033,0.3001852785572407,1.2578807066833024,10001,1.0001,0,10000,0,0.0045,0.0007724148739112202,3010.981994947801,RandomAgent_1,2996.491667112147,EpsilonGreedyAgent_1,3000.5958249041837,UCB_BaselineAgent_1,3000.5986159937192,RiskAverseEpsilonGreedyAgent_1,3000.5958249041837,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,2,10000,5,10,3,0.6,10,0.0,True,14944.236049326439,1.4944236049326438,0.2988847209865288,1.2108937101277497,10001,1.0001,0,10000,0,0.0045,0.0006296906137424063,2997.898514310855,RandomAgent_1,2987.0330596592003,EpsilonGreedyAgent_1,2986.434825118795,UCB_BaselineAgent_1,2986.434825118795,RiskAverseEpsilonGreedyAgent_1,2986.434825118795,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,3,10000,5,10,3,0.6,10,0.0,True,15090.231973396767,1.5090231973396766,0.30180463946793534,1.2291246049307691,10000,1.0,0,10000,0,0.0045,0.0006151848678574989,3027.329677041842,RandomAgent_1,3015.7255740887313,EpsilonGreedyAgent_1,3015.7255740887313,UCB_BaselineAgent_1,3015.7255740887313,RiskAverseEpsilonGreedyAgent_1,3015.7255740887313,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,4,10000,5,10,3,0.6,10,0.0,True,15070.768987227628,1.5070768987227627,0.30141537974455257,1.236780484183783,10001,1.0001,0,9999,0,0.0055,0.00043936418830137214,3019.2310039805884,RandomAgent_1,3013.522539935101,EpsilonGreedyAgent_1,3011.9847121630482,UCB_BaselineAgent_1,3014.0460189858422,RiskAverseEpsilonGreedyAgent_1,3011.9847121630482,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,5,10000,5,10,3,0.6,10,0.0,True,15122.396585583847,1.5122396585583846,0.30244793171167694,1.2356671701892963,10002,1.0002,0,10000,0,0.0045,0.0005665139288144605,3025.9358447187124,RandomAgent_1,3030.6475056344652,EpsilonGreedyAgent_1,3021.9377450768898,UCB_BaselineAgent_1,3021.9377450768898,RiskAverseEpsilonGreedyAgent_1,3021.9377450768898,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,6,10000,5,10,3,0.6,10,0.0,True,15151.238305383094,1.5151238305383095,0.3030247661076619,1.256140677932874,10005,1.0005,0,10000,0,0.0045,0.00025333938270732936,3032.4462646581046,RandomAgent_1,3028.703740331038,EpsilonGreedyAgent_1,3030.7167650403153,UCB_BaselineAgent_1,3028.6547703133215,RiskAverseEpsilonGreedyAgent_1,3030.7167650403153,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,7,10000,5,10,3,0.6,10,0.0,True,14889.239748421638,1.4889239748421639,0.29778479496843274,1.2225132882227425,10000,1.0,0,10000,0,0.0045,0.0004574437923492436,2984.4487318653937,RandomAgent_1,2976.3941542350976,EpsilonGreedyAgent_1,2976.0880474088644,UCB_BaselineAgent_1,2976.220767503417,RiskAverseEpsilonGreedyAgent_1,2976.0880474088644,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,8,10000,5,10,3,0.6,10,0.0,True,15041.621358410612,1.504162135841061,0.30083242716821224,1.2432675644129958,10000,1.0,0,10000,0,0.0045,0.0004992385345803374,3014.8128455105752,RandomAgent_1,3007.9781071953003,EpsilonGreedyAgent_1,3006.2768019015784,UCB_BaselineAgent_1,3006.2768019015784,RiskAverseEpsilonGreedyAgent_1,3006.2768019015784,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,9,10000,5,10,3,0.6,10,0.0,True,15087.287715489714,1.5087287715489714,0.3017457543097943,1.2233380640742089,10002,1.0002,0,10000,0,0.0045,0.0006245031408593782,3025.299029802283,RandomAgent_1,3017.4728862481506,EpsilonGreedyAgent_1,3014.838599813094,UCB_BaselineAgent_1,3014.838599813094,RiskAverseEpsilonGreedyAgent_1,3014.838599813094,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,10,10000,5,10,3,0.6,10,0.0,True,15148.912326339487,1.5148912326339488,0.30297824652678973,1.2536880963387995,10008,1.0008,0,9994,0,0.0105,0.0008973690237223941,3031.8692049727338,RandomAgent_1,3032.9870138821616,EpsilonGreedyAgent_1,3023.8990828535498,UCB_BaselineAgent_1,3036.302882473833,RiskAverseEpsilonGreedyAgent_1,3023.8541421572086,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,11,10000,5,10,3,0.6,10,0.0,True,15022.196297118864,1.5022196297118864,0.3004439259423773,1.249024773645421,10000,1.0,0,10000,0,0.0045,0.0002317299634007064,3006.9493607614095,RandomAgent_1,3005.0254736649804,EpsilonGreedyAgent_1,3003.4071542308247,UCB_BaselineAgent_1,3003.4071542308247,RiskAverseEpsilonGreedyAgent_1,3003.4071542308247,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,12,10000,5,10,3,0.6,10,0.0,True,15108.647545394942,1.5108647545394942,0.30217295090789886,1.2228222021666166,10000,1.0,0,10000,0,0.0045,7.553279336813823e-05,3022.427178507372,RandomAgent_1,3021.370288003254,EpsilonGreedyAgent_1,3021.370288003254,UCB_BaselineAgent_1,3022.1095028778086,RiskAverseEpsilonGreedyAgent_1,3021.370288003254,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,13,10000,5,10,3,0.6,10,0.0,True,14840.47270019794,1.4840472700197942,0.2968094540039588,1.2358372366638941,10000,1.0,0,10000,0,0.0045,0.00027493286666957495,2972.1746737417866,RandomAgent_1,2967.0745066140385,EpsilonGreedyAgent_1,2967.0745066140385,UCB_BaselineAgent_1,2967.0745066140385,RiskAverseEpsilonGreedyAgent_1,2967.0745066140385,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,14,10000,5,10,3,0.6,10,0.0,True,14808.893616780386,1.4808893616780385,0.2961778723356077,1.2236217403680705,10000,1.0,0,10000,0,0.0045,0.00037890832120646145,2966.901299670798,RandomAgent_1,2960.701677904287,EpsilonGreedyAgent_1,2960.701677904287,UCB_BaselineAgent_1,2959.8872833967266,RiskAverseEpsilonGreedyAgent_1,2960.701677904287,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,15,10000,5,10,3,0.6,10,0.0,True,14984.425400250995,1.4984425400250996,0.2996885080050199,1.2061227844275688,10000,1.0,0,10000,0,0.0045,0.00034623265951694293,3002.073177507861,RandomAgent_1,2995.5880556857837,EpsilonGreedyAgent_1,2995.5880556857837,UCB_BaselineAgent_1,2995.5880556857837,RiskAverseEpsilonGreedyAgent_1,2995.5880556857837,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,16,10000,5,10,3,0.6,10,0.0,True,14961.506355449661,1.496150635544966,0.2992301271089932,1.2204199924773824,10000,1.0,0,10000,0,0.0045,0.00017688125730175308,2994.9476811452146,RandomAgent_1,2991.6396685761115,EpsilonGreedyAgent_1,2991.6396685761115,UCB_BaselineAgent_1,2991.6396685761115,RiskAverseEpsilonGreedyAgent_1,2991.6396685761115,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,17,10000,5,10,3,0.6,10,0.0,True,14825.039720390538,1.4825039720390538,0.29650079440781074,1.223290672491957,10002,1.0002,0,10000,0,0.0045,0.0005734726831541082,2973.2499993841643,RandomAgent_1,2963.272055251921,EpsilonGreedyAgent_1,2962.839221918151,UCB_BaselineAgent_1,2962.839221918151,RiskAverseEpsilonGreedyAgent_1,2962.839221918151,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,18,10000,5,10,3,0.6,10,0.0,True,15096.445926375325,1.5096445926375326,0.30192891852750653,1.2217175870327153,10000,1.0,0,10000,0,0.0045,0.0005063381837457914,3026.933092286441,RandomAgent_1,3017.378208522221,EpsilonGreedyAgent_1,3017.378208522221,UCB_BaselineAgent_1,3017.378208522221,RiskAverseEpsilonGreedyAgent_1,3017.378208522221,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,19,10000,5,10,3,0.6,10,0.0,True,15067.223732199745,1.5067223732199746,0.3013444746439949,1.234118093718369,10000,1.0,0,10000,0,0.0045,0.0001642720592871516,3015.9198703101792,RandomAgent_1,3012.8259654723915,EpsilonGreedyAgent_1,3012.8259654723915,UCB_BaselineAgent_1,3012.8259654723915,RiskAverseEpsilonGreedyAgent_1,3012.8259654723915,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,20,10000,5,10,3,0.6,10,0.0,True,15032.074760530366,1.5032074760530365,0.3006414952106073,1.2353438047374574,10006,1.0006,0,9998,0,0.0065,0.0006432826076452347,3011.489892151497,RandomAgent_1,3007.691248974138,EpsilonGreedyAgent_1,3002.3397446164104,UCB_BaselineAgent_1,3008.21413017191,RiskAverseEpsilonGreedyAgent_1,3002.3397446164104,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,21,10000,5,10,3,0.6,10,0.0,True,15334.716055322933,1.5334716055322932,0.30669432110645867,1.2504925287237878,10008,1.0008,0,9988,0,0.0165,0.0014824000136599569,3067.3934243140966,RandomAgent_1,3069.3186388732356,EpsilonGreedyAgent_1,3057.1688144515665,UCB_BaselineAgent_1,3080.8948753128784,RiskAverseEpsilonGreedyAgent_1,3059.940302371155,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,22,10000,5,10,3,0.6,10,0.0,True,15019.060760614884,1.5019060760614884,0.30038121521229766,1.2208580645435345,10003,1.0003,0,9996,0,0.0085,0.0013723078098530905,3018.1769044850007,RandomAgent_1,3001.2312165241146,EpsilonGreedyAgent_1,2998.293451401972,UCB_BaselineAgent_1,3005.3949849285614,RiskAverseEpsilonGreedyAgent_1,2995.964203275236,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,23,10000,5,10,3,0.6,10,0.0,True,15098.582382747878,1.5098582382747878,0.30197164765495754,1.2197756263866129,10000,1.0,0,10000,0,0.0045,0.00043084270054793983,3025.8005826035096,RandomAgent_1,3018.020030055138,EpsilonGreedyAgent_1,3018.020030055138,UCB_BaselineAgent_1,3018.721709978955,RiskAverseEpsilonGreedyAgent_1,3018.020030055138,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,24,10000,5,10,3,0.6,10,0.0,True,15063.703100106926,1.5063703100106927,0.3012740620021385,1.2155871573161152,10001,1.0001,0,10000,0,0.0045,0.0002808244617036326,3016.212868139748,RandomAgent_1,3011.556721243467,EpsilonGreedyAgent_1,3011.556721243467,UCB_BaselineAgent_1,3012.820068236776,RiskAverseEpsilonGreedyAgent_1,3011.556721243467,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,25,10000,5,10,3,0.6,10,0.0,True,15054.207198591466,1.5054207198591467,0.3010841439718293,1.2570471821098277,10003,1.0003,0,9999,0,0.0055,0.0007930587807727374,3018.3038704595915,RandomAgent_1,3007.6390604583567,EpsilonGreedyAgent_1,3007.004966115331,UCB_BaselineAgent_1,3014.2543354428553,RiskAverseEpsilonGreedyAgent_1,3007.004966115331,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,26,10000,5,10,3,0.6,10,0.0,True,14860.146575016843,1.4860146575016844,0.29720293150033683,1.2266389469663304,10001,1.0001,0,10000,0,0.0045,0.0004241437409151505,2974.960880127041,RandomAgent_1,2975.3273033866494,EpsilonGreedyAgent_1,2969.9527971677176,UCB_BaselineAgent_1,2969.9527971677176,RiskAverseEpsilonGreedyAgent_1,2969.9527971677176,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,27,10000,5,10,3,0.6,10,0.0,True,15214.116023884806,1.5214116023884805,0.3042823204776961,1.2319034605248749,10001,1.0001,0,10000,0,0.0045,0.0008813602727164582,3054.8452063617665,RandomAgent_1,3039.1149110142583,EpsilonGreedyAgent_1,3039.3645678613066,UCB_BaselineAgent_1,3041.426770786168,RiskAverseEpsilonGreedyAgent_1,3039.3645678613066,RiskAverseUCBAgent_1,,,,,,,,,,
low_congestion_cb_transparent_ratio06_halt10,circuit_breaker,low_congestion,linear_share,28,10000,5,10,3,0.6,10,0.0,True,15203.886166657014,1.5203886166657015,0.30407772333314026,1.2298648020301746,10002,1.0002,0,10000,0,0.0045,0.0005396059923954422,3048.6858135644475,RandomAgent_1,3038.880389535183,EpsilonGreedyAgent_1,3038.9317919458226,UCB_BaselineAgent_1,3038.4563796657376,RiskAverseEpsilonGreedyAgent_1,3038.9317919458226,RiskAverseUCBAgent_1,,,,,,,,,,
