condition_name,condition_type,market_name,collision_policy,n_seeds,steps,n_agents,n_arms,threshold,threshold_ratio,halt_duration,halted_reward,transparent,avg_global_reward_mean,avg_global_reward_std,avg_global_reward_ci95,avg_reward_per_agent_per_step_mean,avg_reward_per_agent_per_step_std,avg_reward_per_agent_per_step_ci95,reward_volatility_mean,reward_volatility_std,reward_volatility_ci95,total_collisions_mean,total_collisions_std,total_collisions_ci95,avg_collisions_per_step_mean,avg_collisions_per_step_std,avg_collisions_per_step_ci95,total_halted_choices_mean,total_halted_choices_std,total_halted_choices_ci95,total_triggers_mean,total_triggers_std,total_triggers_ci95,gini_total_rewards_mean,gini_total_rewards_std,gini_total_rewards_ci95,market_wide_halt_steps_mean,market_wide_halt_steps_std,market_wide_halt_steps_ci95,avg_available_arms_mean,avg_available_arms_std,avg_available_arms_ci95,baseline_condition,relative_efficiency
balanced_cb_transparent_ratio08_halt3,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,3,0.0,True,6.472737182022507,0.055321794392472756,0.01979664987747449,1.294547436404501,0.011064358878494574,0.0039593299754949055,2.639570286508491,0.0371931723553292,0.01330940579633835,8903.233333333334,60.35908829853119,21.599222351547077,0.8903233333333332,0.006035908829853127,0.0021599222351547103,0.0,0.0,0.0,5.333333333333333,3.0437424030446394,1.0891892306099196,0.1364493052346476,0.003221142443403976,0.0011526710197639148,0.0,0.0,0.0,4.9984,0.0009131227209134337,0.0003267567691829909,balanced_baseline,1.0019719750364573
balanced_cb_opaque_ratio08_halt5,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,5,0.0,False,6.464125179382385,0.0436688634741346,0.015626702102459332,1.2928250358764768,0.00873377269482693,0.0031253404204918695,2.6473125374734496,0.02642397457279369,0.009455697862541865,8893.666666666666,68.79571625263192,24.61823089217697,0.8893666666666667,0.006879571625263199,0.002461823089217699,23.666666666666668,10.376808802302383,3.7132933405469313,5.1,2.2026629651244956,0.7882128191522021,0.13601783040560428,0.00435605339076117,0.0015587936864936156,0.0,0.0,0.0,4.99745,0.0011013314825621824,0.0003941064095760776,balanced_baseline,1.0006388473268528
balanced_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,5,0.0,True,6.443896031804894,0.11326197299592881,0.040530276511375314,1.2887792063609786,0.02265239459918579,0.008106055302275072,2.6280507287084185,0.0903739017266618,0.032339885395825864,8933.133333333333,91.39181783844816,32.70414199832711,0.8933133333333333,0.009139181783844813,0.00327041419983271,0.0,0.0,0.0,6.066666666666666,2.778406059215438,0.9942398393936687,0.13594179178749527,0.004038554967621644,0.0014451783349207345,0.0,0.0,0.0,4.996966666666666,0.0013892030296077337,0.0004971199196968396,balanced_baseline,0.9975073994738768
balanced_cb_opaque_ratio08_halt10,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,10,0.0,False,6.462138248087471,0.04855664604912268,0.01737577263382708,1.2924276496174942,0.009711329209824527,0.0034751545267654132,2.650211474696001,0.02218895043177316,0.007940213936846156,8928.066666666668,118.68472676724707,42.47078402674883,0.8928066666666666,0.011868472676724702,0.004247078402674881,45.766666666666666,20.99373196002072,7.5125104996707215,4.933333333333334,2.1961303480775283,0.7858751521643065,0.13499418058325696,0.005128109900382527,0.0018350705602726523,0.0,0.0,0.0,4.995066666666667,0.0021961303480775517,0.0007858751521643149,balanced_baseline,1.0003312727385696
balanced_cb_transparent_ratio08_halt10,circuit_breaker,balanced,linear_share,30,10000,5,5,4,0.8,10,0.0,True,4.9507112158950015,2.5636754020012535,0.9173994605608448,0.9901422431790005,0.5127350804002507,0.18347989211216897,2.2592913610339758,0.6518449618776032,0.2332597238827528,7892.966666666666,1751.3068909922047,626.6971223496387,0.7892966666666666,0.17513068909922047,0.06266971223496387,0.0,0.0,0.0,1330.5333333333333,2236.853373847279,800.4476997826248,0.10006627070233594,0.05908460788117959,0.021143155391408125,1326.0333333333333,2236.628242556706,800.3671375849434,3.6701133333333336,2.235764018102912,0.8000578788359244,balanced_baseline,0.7663641756694161
high_congestion_baseline,baseline,high_congestion,linear_share,30,10000,10,5,,,,,,7.395639801423636,0.025394946468169248,0.009087464884471598,0.7395639801423636,0.002539494646816912,0.0009087464884471551,2.6418730994291293,0.016822841008725907,0.0060199763411773995,35027.03333333333,499.2431156318003,178.65185452565538,3.5027033333333333,0.049924311563180036,0.017865185452565543,0.0,0.0,0.0,0.0,0.0,0.0,0.08849569140701743,0.02083494418717786,0.007455689024909922,0.0,0.0,0.0,5.0,0.0,0.0,high_congestion_baseline,1.0
high_congestion_cb_opaque_ratio06_halt3,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,3,0.0,False,7.377122942961375,0.028961861893963006,0.010363869176892916,0.7377122942961375,0.0028961861893963,0.0010363869176892916,2.6407602153043612,0.01801153856569362,0.006445346298965699,35188.23333333333,380.10349619030336,136.0182892460053,3.518823333333333,0.03801034961903036,0.013601828924600538,69.63333333333334,23.02544819037875,8.239550815417472,14.866666666666667,4.4623585331258315,1.596834493135539,0.0832706554626366,0.013395643939306916,0.004793569620472298,0.0,0.0,0.0,4.99554,0.0013387075599377233,0.00047905034794065227,high_congestion_baseline,0.9974962465777881
high_congestion_cb_transparent_ratio06_halt3,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,3,0.0,True,7.3850207381753545,0.03422875046858469,0.012248601047948112,0.7385020738175355,0.0034228750468584617,0.0012248601047948088,2.637437101150148,0.016843726140603858,0.006027449989636803,35187.1,398.14261437242607,142.47350478396075,3.51871,0.03981426143724263,0.014247350478396084,0.0,0.0,0.0,19.166666666666668,5.711955600458498,2.043997060828202,0.08263661254463243,0.015530585683771532,0.005557548712042062,0.0,0.0,0.0,4.99425,0.0017135866801375823,0.0006131991182484725,high_congestion_baseline,0.9985641454244112
high_congestion_cb_opaque_ratio06_halt5,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,5,0.0,False,7.379718966201784,0.028804251338297615,0.010307468963888861,0.7379718966201785,0.0028804251338297587,0.0010307468963888853,2.636748190775682,0.02108224165129353,0.0075441832859231076,35227.7,453.2520156107112,162.19415074731788,3.52277,0.04532520156107112,0.016219415074731788,130.23333333333332,35.62804332635133,12.749331566281157,14.833333333333334,3.788215241065861,1.3555954142748732,0.08533973968047377,0.015843731362756217,0.005669606454123315,0.0,0.0,0.0,4.992583333333333,0.0018941076205330125,0.0006777977071374659,high_congestion_baseline,0.9978472673562623
high_congestion_cb_transparent_ratio06_halt5,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,5,0.0,True,5.029221268467847,2.814141706646782,1.0070276765943986,0.5029221268467846,0.2814141706646782,0.10070276765943985,2.245240336699727,0.6607133832776118,0.23643324772358032,25026.366666666665,12047.517519313302,4311.148776747496,2.5026366666666666,1.20475175193133,0.43111487767474954,0.0,0.0,0.0,4019.866666666667,4759.7839615805615,1703.2668158111978,0.054459904627044295,0.039081867106549255,0.01398526653306844,0.0,0.0,0.0,2.9905333333333335,2.379428089548691,0.8514674065567304,high_congestion_baseline,0.6800251774700734
high_congestion_cb_opaque_ratio06_halt10,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,10,0.0,False,7.365205150108867,0.034255801945646806,0.012258281294692608,0.7365205150108868,0.0034255801945646744,0.0012258281294692584,2.638176787202342,0.01692111421160768,0.006055142955188264,35202.46666666667,369.8128821662274,132.3358403107159,3.5202466666666665,0.03698128821662273,0.013233584031071586,277.56666666666666,88.58609034322969,31.70012530862261,15.133333333333333,4.6217874832395625,1.6538854102360208,0.08388191499877805,0.013914746120920354,0.004979327950491916,0.0,0.0,0.0,4.984866666666666,0.004621787483239548,0.0016538854102360156,high_congestion_baseline,0.9958847845308922
high_congestion_cb_transparent_ratio06_halt10,circuit_breaker,high_congestion,linear_share,30,10000,10,5,6,0.6,10,0.0,True,0.8585331248085217,0.2891170198976225,0.10345919685697723,0.08585331248085218,0.028911701989762253,0.010345919685697725,1.3555408959941835,0.3906283592698416,0.13978456312923865,5479.866666666667,1298.565780027131,464.68579648176546,0.5479866666666666,0.12985657800271308,0.046468579648176536,0.0,0.0,0.0,4918.7,221.18382899049504,79.1496166957267,0.008330826280571246,0.012338808616160286,0.004415385957049259,4913.033333333334,222.41844430670784,79.59141811263372,0.08367333333333332,0.22122733966689548,0.07916518679131183,high_congestion_baseline,0.11608638980000852
high_congestion_cb_opaque_ratio08_halt3,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,3,0.0,False,7.3962018840377555,0.025700281579633017,0.009196727650861011,0.7396201884037755,0.0025700281579632894,0.0009196727650860966,2.643338345269312,0.018057660459863355,0.0064618508068290306,35025.666666666664,495.35973228333376,177.2622036415173,3.5025666666666666,0.049535973228333384,0.01772622036415173,0.36666666666666664,1.4499306364701425,0.5188510147228462,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.08856914888654015,0.020790321323116232,0.0074397209380815885,0.0,0.0,0.0,4.99998,7.611243951078668e-05,2.7236486684179483e-05,high_congestion_baseline,1.0000760018915484
high_congestion_cb_transparent_ratio08_halt3,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,3,0.0,True,7.393496138920043,0.02893810442508823,0.010355367675839782,0.7393496138920044,0.002893810442508815,0.0010355367675839752,2.6416660529364577,0.017049718157431008,0.006101163286167849,34995.6,510.1162544983724,182.54275729868576,3.4995600000000002,0.051011625449837256,0.018254275729868583,0.0,0.0,0.0,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.08884599851003848,0.020683139704913707,0.007401366488589162,0.0,0.0,0.0,4.99998,7.611243951078668e-05,2.7236486684179483e-05,high_congestion_baseline,0.9997101450907359
high_congestion_cb_opaque_ratio08_halt5,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,5,0.0,False,7.395392047829132,0.02554877322499868,0.009142511082451649,0.7395392047829131,0.0025548773224998555,0.0009142511082451603,2.6426786687696078,0.016848010603642227,0.0060289831650447035,35030.066666666666,498.5284506344187,178.39611494077354,3.5030066666666664,0.04985284506344189,0.01783961149407736,0.7,2.6671694928234833,0.9544343453272363,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.08858437494439816,0.02078170960630328,0.007436639274797486,0.0,0.0,0.0,4.9999666666666664,0.0001268540658511609,4.539414447357871e-05,high_congestion_baseline,0.9999665000458167
high_congestion_cb_transparent_ratio08_halt5,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,5,0.0,True,7.396565308523574,0.0243083554367921,0.00869863327760846,0.7396565308523573,0.0024308355436791994,0.0008698633277608422,2.6426026264897855,0.01809436249242164,0.006474984460506159,35019.666666666664,493.7462934532781,176.68484197116481,3.5019666666666667,0.049374629345327825,0.017668484197116488,0.0,0.0,0.0,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.08845747360801086,0.020857474351991416,0.007463751340845149,0.0,0.0,0.0,4.9999666666666664,0.0001268540658511609,4.539414447357871e-05,high_congestion_baseline,1.000125142262845
high_congestion_cb_opaque_ratio08_halt10,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,10,0.0,False,7.3982046715733825,0.027246641214210297,0.009750085339391647,0.7398204671573383,0.002724664121421027,0.0009750085339391636,2.642746025932068,0.017104490501072458,0.006120763317619214,35037.5,505.55103088371425,180.90911300886745,3.5037499999999997,0.05055510308837144,0.018090911300886747,1.4,5.327870765751712,1.906554067891363,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.08861930989151352,0.02076263659739639,0.00742981408621519,0.0,0.0,0.0,4.999933333333333,0.00025370813170254715,9.078828894723806e-05,high_congestion_baseline,1.000346808419368
high_congestion_cb_transparent_ratio08_halt10,circuit_breaker,high_congestion,linear_share,30,10000,10,5,8,0.8,10,0.0,True,7.397487592631818,0.024428333742651288,0.008741566962968277,0.7397487592631818,0.0024428333742651204,0.0008741566962968246,2.6420387064727135,0.016474282482822282,0.005895246274575265,35023.13333333333,493.9231221300666,176.74811930049083,3.5023133333333334,0.04939231221300667,0.017674811930049085,0.0,0.0,0.0,0.06666666666666667,0.2537081317024624,0.09078828894720775,0.0885462808971039,0.020803167723355033,0.007444317963368028,0.0,0.0,0.0,4.999933333333333,0.00025370813170254715,9.078828894723806e-05,high_congestion_baseline,1.0002498487294942
