condition_name,condition_type,market_name,collision_policy,seed,steps,n_agents,n_arms,threshold,threshold_ratio,halt_duration,halted_reward,transparent,total_reward,avg_global_reward,avg_reward_per_agent_per_step,reward_volatility,total_collisions,avg_collisions_per_step,total_halted_choices,total_triggers,market_wide_halt_steps,avg_available_arms,gini_total_rewards,agent_0_reward,agent_0_name,agent_1_reward,agent_1_name,agent_2_reward,agent_2_name,agent_3_reward,agent_3_name,agent_4_reward,agent_4_name,agent_5_reward,agent_5_name,agent_6_reward,agent_6_name,agent_7_reward,agent_7_name,agent_8_reward,agent_8_name,agent_9_reward,agent_9_name
balanced_linear_share_cb_opaque_ratio08_halt5,circuit_breaker,balanced,linear_share,27,10000,5,5,4,0.8,5,0.0,False,64449.63755727859,6.444963755727859,1.2889927511455719,2.6314901009347005,8970,0.897,32,7,0,4.9965,0.13657432288319837,8609.367041130414,RandomAgent_1,15237.969678513367,EpsilonGreedyAgent_1,17229.7254628145,UCB_BaselineAgent_1,12899.302876571006,RiskAverseEpsilonGreedyAgent_1,10473.272498249302,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_opaque_ratio08_halt5,circuit_breaker,balanced,linear_share,28,10000,5,5,4,0.8,5,0.0,False,64138.59544576425,6.413859544576425,1.282771908915285,2.6074832824284138,8762,0.8762,27,6,0,4.997,0.13471602600892663,8745.585847400682,RandomAgent_1,14630.581103360411,EpsilonGreedyAgent_1,17454.604102799793,UCB_BaselineAgent_1,12860.448508663725,RiskAverseEpsilonGreedyAgent_1,10447.375883539644,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_opaque_ratio08_halt5,circuit_breaker,balanced,linear_share,29,10000,5,5,4,0.8,5,0.0,False,64442.38661365834,6.444238661365834,1.2888477322731668,2.6549100275697546,8838,0.8838,20,5,0,4.9975,0.1335980153814067,8649.902827555208,RandomAgent_1,16725.50410332739,EpsilonGreedyAgent_1,15735.08049303248,UCB_BaselineAgent_1,12969.053540231658,RiskAverseEpsilonGreedyAgent_1,10362.845649511604,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,0,10000,5,5,4,0.8,5,0.0,True,15130.191493801929,1.513019149380193,0.30260382987603857,1.2581116327588555,10000,1.0,0,10000,0,0.001,0.00015473121082765218,3028.379411610277,RandomAgent_1,3025.453020547913,EpsilonGreedyAgent_1,3025.453020547913,UCB_BaselineAgent_1,3025.453020547913,RiskAverseEpsilonGreedyAgent_1,3025.453020547913,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,1,10000,5,5,4,0.8,5,0.0,True,14896.70701961555,1.489670701961555,0.297934140392311,1.2343454281487378,10000,1.0,0,10000,0,0.001,0.00034335579540045735,2984.456274610678,RandomAgent_1,2978.0626862512177,EpsilonGreedyAgent_1,2978.0626862512177,UCB_BaselineAgent_1,2978.0626862512177,RiskAverseEpsilonGreedyAgent_1,2978.0626862512177,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,2,10000,5,5,4,0.8,5,0.0,True,14836.22724191285,1.483622724191285,0.296724544838257,1.2301987722026995,10003,1.0003,0,9996,0,0.003,0.0005368533753749016,2972.5773773448864,RandomAgent_1,2967.154268884856,EpsilonGreedyAgent_1,2967.800334206609,UCB_BaselineAgent_1,2964.3476307382493,RiskAverseEpsilonGreedyAgent_1,2964.3476307382493,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,3,10000,5,5,4,0.8,5,0.0,True,15088.404088969113,1.5088404088969114,0.30176808177938225,1.242774214317078,10000,1.0,0,10000,0,0.001,0.0001978702734422022,3020.6663644367136,RandomAgent_1,3016.9344311330997,EpsilonGreedyAgent_1,3016.9344311330997,UCB_BaselineAgent_1,3016.9344311330997,RiskAverseEpsilonGreedyAgent_1,3016.9344311330997,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,4,10000,5,5,4,0.8,5,0.0,True,15201.314568660353,1.5201314568660353,0.3040262913732071,1.2516605019124065,10000,1.0,0,10000,0,0.001,5.794329792108144e-05,3041.1437280309137,RandomAgent_1,3040.0427101573596,EpsilonGreedyAgent_1,3040.0427101573596,UCB_BaselineAgent_1,3040.0427101573596,RiskAverseEpsilonGreedyAgent_1,3040.0427101573596,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,5,10000,5,5,4,0.8,5,0.0,True,15096.187826234762,1.5096187826234762,0.3019237565246952,1.2144985881848454,10000,1.0,0,10000,0,0.001,4.3924163598108024e-05,3019.9006526707412,RandomAgent_1,3019.071793391005,EpsilonGreedyAgent_1,3019.071793391005,UCB_BaselineAgent_1,3019.071793391005,RiskAverseEpsilonGreedyAgent_1,3019.071793391005,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,6,10000,5,5,4,0.8,5,0.0,True,15157.024379163498,1.51570243791635,0.30314048758326995,1.2607216277307631,10000,1.0,0,10000,0,0.001,3.8553090210724505e-05,3031.9892259609146,RandomAgent_1,3031.258788300646,EpsilonGreedyAgent_1,3031.258788300646,UCB_BaselineAgent_1,3031.258788300646,RiskAverseEpsilonGreedyAgent_1,3031.258788300646,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,7,10000,5,5,4,0.8,5,0.0,True,14949.353417222086,1.4949353417222087,0.2989870683444417,1.2163486743164171,10000,1.0,0,10000,0,0.001,0.00023839230187805427,2991.1955082285203,RandomAgent_1,2988.7335332537623,EpsilonGreedyAgent_1,2988.7335332537623,UCB_BaselineAgent_1,2991.957309232279,RiskAverseEpsilonGreedyAgent_1,2988.7335332537623,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,8,10000,5,5,4,0.8,5,0.0,True,14984.60684676999,1.498460684676999,0.2996921369353998,1.236824868033348,10000,1.0,0,10000,0,0.001,8.593987545113535e-05,2998.209144600094,RandomAgent_1,2996.599425542474,EpsilonGreedyAgent_1,2996.599425542474,UCB_BaselineAgent_1,2996.599425542474,RiskAverseEpsilonGreedyAgent_1,2996.599425542474,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,9,10000,5,5,4,0.8,5,0.0,True,15027.260206926614,1.5027260206926614,0.3005452041385323,1.2372605667087415,10000,1.0,0,10000,0,0.001,0.00039358266494038396,3011.3665105043187,RandomAgent_1,3003.973424105574,EpsilonGreedyAgent_1,3003.973424105574,UCB_BaselineAgent_1,3003.973424105574,RiskAverseEpsilonGreedyAgent_1,3003.973424105574,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,10,10000,5,5,4,0.8,5,0.0,True,15029.727139015664,1.5029727139015663,0.3005945427803133,1.2206331029315187,10000,1.0,0,9999,0,0.0015,0.0006567164701074546,3011.2309619083458,RandomAgent_1,3010.354963337078,EpsilonGreedyAgent_1,3002.713737923413,UCB_BaselineAgent_1,3002.713737923413,RiskAverseEpsilonGreedyAgent_1,3002.713737923413,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,11,10000,5,5,4,0.8,5,0.0,True,15075.82578190003,1.507582578190003,0.3015165156380006,1.244653995497696,10000,1.0,0,10000,0,0.001,0.00014141284048596603,3017.297071726495,RandomAgent_1,3014.632177543384,EpsilonGreedyAgent_1,3014.632177543384,UCB_BaselineAgent_1,3014.632177543384,RiskAverseEpsilonGreedyAgent_1,3014.632177543384,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,12,10000,5,5,4,0.8,5,0.0,True,15112.032691467155,1.5112032691467154,0.3022406538293431,1.222001268533565,10000,1.0,0,10000,0,0.001,0.00012699902111057426,3020.4873249346233,RandomAgent_1,3022.886341633133,EpsilonGreedyAgent_1,3022.886341633133,UCB_BaselineAgent_1,3022.886341633133,RiskAverseEpsilonGreedyAgent_1,3022.886341633133,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,13,10000,5,5,4,0.8,5,0.0,True,14871.174508090728,1.4871174508090728,0.2974234901618146,1.221798691651542,10000,1.0,0,10000,0,0.001,0.00014649986616821487,2976.413526693345,RandomAgent_1,2973.690245349346,EpsilonGreedyAgent_1,2973.690245349346,UCB_BaselineAgent_1,2973.690245349346,RiskAverseEpsilonGreedyAgent_1,2973.690245349346,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,14,10000,5,5,4,0.8,5,0.0,True,65126.706421992065,6.512670642199207,1.3025341284398413,2.6795076292484477,8956,0.8956,0,7,0,4.9965,0.13493093692034863,8742.263206140207,RandomAgent_1,16862.923326872777,EpsilonGreedyAgent_1,16199.607533827377,UCB_BaselineAgent_1,12850.003369998878,RiskAverseEpsilonGreedyAgent_1,10471.908985152824,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,15,10000,5,5,4,0.8,5,0.0,True,14975.884428930121,1.4975884428930122,0.29951768857860245,1.2045911558762943,10000,1.0,0,10000,0,0.001,0.00015071624108564663,2997.4339947940844,RandomAgent_1,2994.6126085340093,EpsilonGreedyAgent_1,2994.6126085340093,UCB_BaselineAgent_1,2994.6126085340093,RiskAverseEpsilonGreedyAgent_1,2994.6126085340093,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,16,10000,5,5,4,0.8,5,0.0,True,14988.762328929131,1.498876232892913,0.2997752465785826,1.2188243108040766,10000,1.0,0,10000,0,0.001,0.00010653054538578566,2999.349226811382,RandomAgent_1,2997.3532755294373,EpsilonGreedyAgent_1,2997.3532755294373,UCB_BaselineAgent_1,2997.3532755294373,RiskAverseEpsilonGreedyAgent_1,2997.3532755294373,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,17,10000,5,5,4,0.8,5,0.0,True,65427.3659916985,6.542736599169849,1.3085473198339699,2.667774419296918,8813,0.8813,0,14,0,4.993,0.13404023249397246,8788.501259284007,RandomAgent_1,17005.81348016653,EpsilonGreedyAgent_1,16035.889882078993,UCB_BaselineAgent_1,10545.76595135529,RiskAverseEpsilonGreedyAgent_1,13051.395418813681,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,18,10000,5,5,4,0.8,5,0.0,True,14883.413088264086,1.4883413088264086,0.2976682617652817,1.244231544940073,10000,1.0,0,10000,0,0.001,0.0002058770040389568,2979.746770149304,RandomAgent_1,2975.9165795286954,EpsilonGreedyAgent_1,2975.9165795286954,UCB_BaselineAgent_1,2975.9165795286954,RiskAverseEpsilonGreedyAgent_1,2975.9165795286954,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,19,10000,5,5,4,0.8,5,0.0,True,15070.247000105586,1.5070247000105585,0.3014049400021117,1.2339604840651115,10000,1.0,0,10000,0,0.001,0.00018789243765238162,3016.8809854659903,RandomAgent_1,3013.341503659899,EpsilonGreedyAgent_1,3013.341503659899,UCB_BaselineAgent_1,3013.341503659899,RiskAverseEpsilonGreedyAgent_1,3013.341503659899,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,20,10000,5,5,4,0.8,5,0.0,True,64945.988290044304,6.49459882900443,1.2989197658008862,2.609719247151044,8739,0.8739,0,11,0,4.9945,0.13848031250934878,8698.006431091037,RandomAgent_1,15392.937425279795,EpsilonGreedyAgent_1,17461.743556150497,UCB_BaselineAgent_1,12957.241088708846,RiskAverseEpsilonGreedyAgent_1,10436.059788814131,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,21,10000,5,5,4,0.8,5,0.0,True,15249.188126746227,1.5249188126746227,0.30498376253492454,1.2429059005562808,10000,1.0,0,10000,0,0.001,0.00010702666889805812,3050.9185716814745,RandomAgent_1,3050.256293111657,EpsilonGreedyAgent_1,3049.337753984365,UCB_BaselineAgent_1,3049.337753984365,RiskAverseEpsilonGreedyAgent_1,3049.337753984365,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,22,10000,5,5,4,0.8,5,0.0,True,65139.55613545909,6.513955613545909,1.3027911227091817,2.6591999308048564,8884,0.8884,0,9,0,4.9955,0.1342346551722764,8781.572119689874,RandomAgent_1,16838.959660493736,EpsilonGreedyAgent_1,16216.538169387197,UCB_BaselineAgent_1,12831.137574689586,RiskAverseEpsilonGreedyAgent_1,10471.348611198697,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,23,10000,5,5,4,0.8,5,0.0,True,64692.17321092775,6.469217321092775,1.293843464218555,2.6809579977156544,9018,0.9018,0,7,0,4.9965,0.12783413069946392,8772.98911921305,RandomAgent_1,16391.307473232082,EpsilonGreedyAgent_1,16064.650709015152,UCB_BaselineAgent_1,12836.60780610948,RiskAverseEpsilonGreedyAgent_1,10626.618103357987,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,24,10000,5,5,4,0.8,5,0.0,True,15183.671635982673,1.5183671635982674,0.30367343271965347,1.2359689029800114,10000,1.0,0,10000,0,0.001,0.00015090805414041952,3039.025665537827,RandomAgent_1,3036.1614926112115,EpsilonGreedyAgent_1,3036.1614926112115,UCB_BaselineAgent_1,3036.1614926112115,RiskAverseEpsilonGreedyAgent_1,3036.1614926112115,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,25,10000,5,5,4,0.8,5,0.0,True,64921.58951021151,6.492158951021151,1.2984317902042302,2.647267432834377,8879,0.8879,0,8,0,4.996,0.13614579436366614,8836.299143537588,RandomAgent_1,15634.182645379244,EpsilonGreedyAgent_1,17276.73295686978,UCB_BaselineAgent_1,12756.327930430287,RiskAverseEpsilonGreedyAgent_1,10418.046833994615,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,26,10000,5,5,4,0.8,5,0.0,True,14966.324582312269,1.496632458231227,0.29932649164624536,1.2282437881766763,10000,1.0,0,9999,0,0.0015,0.0005585647463446364,3001.3372619424945,RandomAgent_1,2991.6059748599264,EpsilonGreedyAgent_1,2991.1271151699493,UCB_BaselineAgent_1,2991.1271151699493,RiskAverseEpsilonGreedyAgent_1,2991.1271151699493,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,27,10000,5,5,4,0.8,5,0.0,True,15097.830944386656,1.5097830944386657,0.3019566188877331,1.2303099486666575,10000,1.0,0,10000,0,0.001,0.00019278628240360085,3021.9759904941375,RandomAgent_1,3018.7550496884132,EpsilonGreedyAgent_1,3018.7550496884132,UCB_BaselineAgent_1,3019.58980482728,RiskAverseEpsilonGreedyAgent_1,3018.7550496884132,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,28,10000,5,5,4,0.8,5,0.0,True,15168.651546447583,1.5168651546447582,0.3033730309289517,1.2372658711205913,10002,1.0002,0,9998,0,0.002,0.00013915127092678503,3035.3094662957506,RandomAgent_1,3033.5570117607494,EpsilonGreedyAgent_1,3033.5570117607494,UCB_BaselineAgent_1,3032.671044869584,RiskAverseEpsilonGreedyAgent_1,3033.5570117607494,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_linear_share_cb_transparent_ratio08_halt5,circuit_breaker,balanced,linear_share,29,10000,5,5,4,0.8,5,0.0,True,64524.238526065295,6.45242385260653,1.2904847705213058,2.6403445959813507,8983,0.8983,0,14,0,4.993,0.139146772995294,8601.299010107072,RandomAgent_1,15178.810394856635,EpsilonGreedyAgent_1,17437.932024776765,UCB_BaselineAgent_1,12899.969599330349,RiskAverseEpsilonGreedyAgent_1,10406.227496994477,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,0,10000,5,5,,,,,,27581.895534704498,2.7581895534704497,0.55163791069409,2.1889382751681956,13294,1.3294,0,0,0,5,0.46779738872313636,6833.14687108344,RandomAgent_1,11508.098104301695,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9240.650559319361,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,1,10000,5,5,,,,,,27713.54047803313,2.771354047803313,0.5542708095606625,2.1126787399533478,13365,1.3365,0,0,0,5,0.47799221066223163,6660.333257476962,RandomAgent_1,12063.933975374563,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,8989.273245181606,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,2,10000,5,5,,,,,,26055.367069718028,2.6055367069718027,0.5211073413943605,2.02002131124309,13373,1.3373,0,0,0,5,0.4641382064192481,7160.052837542861,RandomAgent_1,11337.914116159998,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,7557.4001160151665,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,3,10000,5,5,,,,,,27267.865273470026,2.7267865273470027,0.5453573054694005,2.256444850842892,13351,1.3351,0,0,0,5,0.46825368928326383,6757.530968262246,RandomAgent_1,11410.361977745551,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9099.972327462228,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,4,10000,5,5,,,,,,27688.037964846455,2.7688037964846455,0.5537607592969291,2.122316359712936,13384,1.3384,0,0,0,5,0.47549343845226577,6632.058143201208,RandomAgent_1,11857.721118109026,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9198.258703536221,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,5,10000,5,5,,,,,,27536.457867787583,2.7536457867787583,0.5507291573557517,2.1206832568500245,13450,1.345,0,0,0,5,0.4791194105126231,6524.378281263189,RandomAgent_1,11971.049066525766,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9041.030519998627,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,6,10000,5,5,,,,,,28301.373965884355,2.8301373965884355,0.5660274793176872,2.163140497411746,13292,1.3292,0,0,0,5,0.48224428026108845,6648.322724168155,RandomAgent_1,12467.38805472831,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9185.663186987891,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,7,10000,5,5,,,,,,26502.641063324067,2.650264106332407,0.5300528212664813,2.0743718205919373,13355,1.3355,0,0,0,5,0.469825251344802,7191.232480427864,RandomAgent_1,11817.616414297037,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,7493.792168599167,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,8,10000,5,5,,,,,,26440.92325036004,2.644092325036004,0.5288184650072008,2.0817185773654807,13429,1.3429,0,0,0,5,0.4723569142446533,7176.899759374555,RandomAgent_1,11959.858799813961,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,7304.164691171524,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,9,10000,5,5,,,,,,27502.738679635688,2.750273867963569,0.5500547735927137,2.1211444662210757,13408,1.3408,0,0,0,5,0.4768217226127469,6630.091032337113,RandomAgent_1,11912.11043718171,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,8960.537210116865,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,10,10000,5,5,,,,,,28574.048909304343,2.857404890930434,0.5714809781860869,2.4544921586956545,13427,1.3427,0,0,0,5,0.479564904311097,6114.928106184399,RandomAgent_1,10660.464028812035,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11798.656774307909,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,11,10000,5,5,,,,,,27759.387693588873,2.7759387693588873,0.5551877538717774,2.1273051507302663,13400,1.34,0,0,0,5,0.478734859000822,6605.636889326126,RandomAgent_1,12069.715579335807,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9084.03522492694,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,12,10000,5,5,,,,,,28554.75487150664,2.855475487150664,0.5710950974301328,2.4148778160017934,13445,1.3445,0,0,0,5,0.47824057246544593,6086.561760625223,RandomAgent_1,10796.280430863304,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11671.912680018115,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,13,10000,5,5,,,,,,28307.266554690512,2.8307266554690513,0.5661453310938103,2.3213928443017537,13354,1.3354,0,0,0,5,0.4779523478546974,6389.9192330077385,RandomAgent_1,10010.883365457845,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11906.46395622493,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,14,10000,5,5,,,,,,28127.405142000393,2.8127405142000392,0.5625481028400079,2.2768378629382977,13394,1.3394,0,0,0,5,0.4809726015107112,6340.91605721967,RandomAgent_1,9751.700107327242,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,12034.788977453481,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,15,10000,5,5,,,,,,27494.804343077194,2.7494804343077193,0.5498960868615439,2.1813150770869583,13407,1.3407,0,0,0,5,0.46871124812490783,6802.363925524941,RandomAgent_1,11525.369733932339,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9167.070683619915,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,16,10000,5,5,,,,,,28218.912376969078,2.821891237696908,0.5643782475393816,2.1636017798873968,13314,1.3314,0,0,0,5,0.4807663771780659,6628.214089365745,RandomAgent_1,12326.062390848425,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9264.635896754908,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,17,10000,5,5,,,,,,27993.000792651943,2.799300079265194,0.5598600158530389,2.1510101967488886,13348,1.3348,0,0,0,5,0.47631477433779157,6749.800763900083,RandomAgent_1,12090.499610222225,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9152.700418529634,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,18,10000,5,5,,,,,,28836.95659021273,2.883695659021273,0.5767391318042546,2.431938685356253,13426,1.3426,0,0,0,5,0.47763018226921417,6161.326977303006,RandomAgent_1,10917.757145137635,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11757.872467772087,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,19,10000,5,5,,,,,,28769.74801937758,2.876974801937758,0.5753949603875517,2.45071556698087,13468,1.3468,0,0,0,5,0.482657212774128,6010.691397953372,RandomAgent_1,10803.297264731482,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11955.759356692726,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,20,10000,5,5,,,,,,27528.457020568792,2.752845702056879,0.5505691404113758,2.14323786581454,13403,1.3403,0,0,0,5,0.477528235719175,6566.39863521402,RandomAgent_1,11901.980397403602,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9060.077987951168,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,21,10000,5,5,,,,,,29119.75712148614,2.911975712148614,0.5823951424297228,2.4811777471921346,13412,1.3412,0,0,0,5,0.48174822945528484,6140.29042739632,RandomAgent_1,10887.954799569974,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,12091.511894519843,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,22,10000,5,5,,,,,,28192.04428011047,2.819204428011047,0.5638408856022094,2.410158702476852,13437,1.3437,0,0,0,5,0.4689685033141522,6303.694406785486,RandomAgent_1,10723.74771812568,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,11164.602155199304,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
balanced_zero_on_collision_baseline,baseline,balanced,zero_on_collision,23,10000,5,5,,,,,,27960.490761863566,2.796049076186357,0.5592098152372713,2.1308644814858453,13404,1.3404,0,0,0,5,0.47683773409232066,6725.55925392583,RandomAgent_1,12096.611139553006,EpsilonGreedyAgent_1,0.0,UCB_BaselineAgent_1,9138.32036838473,RiskAverseEpsilonGreedyAgent_1,0.0,RiskAverseUCBAgent_1,,,,,,,,,,
